,death_year,death_month,hhs_region,age_group,all_cause,natural_cause,septicemia,malignant_neoplasms,diabetes_mellitus,alzheimer,influenza_pneumonia,chronic_respiratory,other_respiratory,neophrotic_syndrome,abnormal_clinical_laboratory_findings,heart_diseases,cerebrovascular_diseases,covid-19_multicause,covid-19_onlycause,total_deaths
266,2019,3,Kansas,55-64 years,1583,1443,15,476,59,0,36,88,24,27,19,353,44,0,0,4167
267,2019,3,Kansas,65-74 years,2423,2320,26,702,92,42,50,218,57,65,20,536,82,0,0,6633
268,2019,3,Kansas,75-84 years,2987,2878,32,631,97,127,85,239,72,68,23,677,161,0,0,8077
269,2019,3,Kansas,85 years and over,4083,3962,38,439,67,326,158,192,73,84,71,1145,272,0,0,10910
270,2019,3,Colorado,0-4 years,78,65,0,0,0,0,0,0,0,0,0,0,0,0,0,143
271,2019,3,Colorado,15-24 years,103,21,0,0,0,0,0,0,0,0,0,0,0,0,0,124
272,2019,3,Colorado,25-34 years,176,63,0,0,0,0,0,0,0,0,0,13,0,0,0,252
273,2019,3,Colorado,35-44 years,273,158,0,35,0,0,0,0,0,0,0,37,0,0,0,503
274,2019,3,Colorado,45-54 years,441,324,11,76,23,0,13,0,0,0,0,63,15,0,0,966
275,2019,3,Colorado,5-14 years,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45
276,2019,3,Colorado,55-64 years,952,821,14,254,38,0,30,50,14,11,0,175,34,0,0,2393
277,2019,3,Colorado,65-74 years,1487,1398,19,422,63,23,32,131,26,21,0,284,65,0,0,3971
278,2019,3,Colorado,75-84 years,1896,1809,18,421,55,104,50,162,30,39,13,415,99,0,0,5111
279,2019,3,Colorado,85 years and over,2606,2501,32,279,41,239,96,162,44,46,31,683,177,0,0,6937
280,2019,3,California,0-4 years,281,260,0,0,0,0,0,0,0,0,25,0,0,0,0,566
281,2019,3,California,15-24 years,352,81,0,25,0,0,0,0,0,0,0,0,0,0,0,458
282,2019,3,California,25-34 years,641,242,0,58,0,0,0,0,0,0,0,30,12,0,0,983
283,2019,3,California,35-44 years,894,529,0,135,29,0,18,0,0,14,0,95,17,0,0,1731
284,2019,3,California,45-54 years,1819,1470,15,415,98,0,42,27,0,23,19,343,64,0,0,4335
285,2019,3,California,5-14 years,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,102
286,2019,3,California,55-64 years,4203,3743,37,1160,205,23,95,192,39,57,20,901,151,0,0,10826
287,2019,3,California,65-74 years,6370,6071,51,1880,311,93,172,452,97,97,21,1475,312,0,0,17402
288,2019,3,California,75-84 years,7934,7686,48,1850,325,418,237,584,151,145,25,1929,485,0,0,21817
289,2019,3,California,85 years and over,11207,10945,74,1339,246,1331,383,605,137,158,77,3319,926,0,0,30747
290,2019,3,Massachusetts,0-4 years,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,139
291,2019,3,Massachusetts,15-24 years,104,16,0,0,0,0,0,0,0,0,0,0,0,0,0,120
292,2019,3,Massachusetts,25-34 years,172,58,0,13,0,0,0,0,0,0,0,0,0,0,0,243
293,2019,3,Massachusetts,35-44 years,260,151,0,34,0,0,0,0,0,0,0,26,0,0,0,471
294,2019,3,Massachusetts,45-54 years,507,381,10,118,19,0,17,14,0,0,0,70,13,0,0,1149
295,2019,3,Massachusetts,5-14 years,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,29
296,2019,3,Massachusetts,55-64 years,1284,1159,0,382,65,0,43,88,13,0,0,206,35,0,0,3275
297,2019,3,Massachusetts,65-74 years,2075,1973,23,664,94,43,54,186,37,23,11,322,71,0,0,5576
298,2019,3,Massachusetts,75-84 years,2573,2478,17,555,91,146,71,208,52,26,23,580,149,0,0,6969
299,2019,3,Massachusetts,85 years and over,3337,3197,31,355,68,399,120,145,47,33,48,844,253,0,0,8877
300,2019,4,Massachusetts,0-4 years,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,121
301,2019,4,Massachusetts,15-24 years,75,22,0,0,0,0,0,0,0,0,0,0,0,0,0,97
302,2019,4,Massachusetts,25-34 years,209,78,0,10,0,0,0,0,0,0,0,18,0,0,0,315
303,2019,4,Massachusetts,35-44 years,271,146,0,32,0,0,0,0,0,0,0,32,0,0,0,481
304,2019,4,Massachusetts,45-54 years,569,407,0,117,21,0,0,15,0,0,0,107,12,0,0,1248
305,2019,4,Massachusetts,5-14 years,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,31
306,2019,4,Massachusetts,55-64 years,1208,1075,20,397,43,0,25,69,13,14,0,194,34,0,0,3092
307,2019,4,Massachusetts,65-74 years,1973,1893,38,650,76,29,38,140,36,42,16,376,82,0,0,5389
308,2019,4,Massachusetts,75-84 years,2630,2540,54,606,74,109,61,196,53,55,24,522,108,0,0,7032
309,2019,4,Massachusetts,85 years and over,4242,4115,64,488,66,271,124,175,72,101,55,1190,243,0,0,11206
310,2019,4,NewYork,0-4 years,124,117,0,0,0,0,0,0,0,0,18,0,0,0,0,259
311,2019,4,NewYork,15-24 years,140,48,0,11,0,0,0,0,0,0,0,0,0,0,0,199
312,2019,4,NewYork,25-34 years,311,122,0,24,0,0,0,0,0,0,10,15,0,0,0,482
313,2019,4,NewYork,35-44 years,450,283,0,77,0,0,0,0,0,0,14,53,11,0,0,888
314,2019,4,NewYork,45-54 years,891,746,0,245,36,0,0,25,11,0,19,166,22,0,0,2161
315,2019,4,NewYork,5-14 years,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32
316,2019,4,NewYork,55-64 years,2255,2061,33,713,96,0,43,81,20,34,29,515,65,0,0,5945
317,2019,4,NewYork,65-74 years,3330,3242,59,1085,149,26,69,184,68,49,37,837,117,0,0,9252
318,2019,4,NewYork,75-84 years,4348,4246,90,1094,146,119,121,264,118,78,44,1132,210,0,0,12010
319,2019,4,NewYork,85 years and over,6609,6475,112,769,138,331,226,293,128,141,111,2301,312,0,0,17946
320,2019,4,Washington,0-4 years,195,186,0,0,0,0,0,0,0,0,27,0,0,0,0,408
321,2019,4,Washington,15-24 years,222,45,0,0,0,0,0,0,0,0,0,0,0,0,0,267
322,2019,4,Washington,25-34 years,506,154,0,28,0,0,0,0,0,0,0,30,0,0,0,718
323,2019,4,Washington,35-44 years,693,333,0,82,20,0,0,0,0,0,12,74,13,0,0,1227
324,2019,4,Washington,45-54 years,1327,1017,15,291,56,0,19,18,17,14,13,280,36,0,0,3103
325,2019,4,Washington,5-14 years,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,62
326,2019,4,Washington,55-64 years,3129,2798,62,929,130,0,48,154,43,46,33,675,96,0,0,8143
327,2019,4,Washington,65-74 years,4529,4321,115,1377,219,41,84,292,74,116,38,944,189,0,0,12339
328,2019,4,Washington,75-84 years,5896,5685,110,1363,187,187,128,435,108,151,55,1355,349,0,0,16009
329,2019,4,Washington,85 years and over,7675,7439,109,862,143,487,210,332,113,168,124,2243,542,0,0,20447
330,2019,4,Georgia,0-4 years,513,435,0,0,0,0,0,0,0,0,61,10,0,0,0,1019
331,2019,4,Georgia,15-24 years,566,126,0,25,0,0,0,0,0,0,0,13,0,0,0,730
332,2019,4,Georgia,25-34 years,1146,413,12,70,25,0,0,0,0,0,16,86,19,0,0,1787
333,2019,4,Georgia,35-44 years,1686,941,12,180,45,0,23,19,16,25,27,244,47,0,0,3265
334,2019,4,Georgia,45-54 years,3332,2658,50,719,120,0,50,97,33,65,35,706,105,0,0,7970
335,2019,4,Georgia,5-14 years,95,47,0,19,0,0,0,0,0,0,0,0,0,0,0,161
336,2019,4,Georgia,55-64 years,7672,6988,134,2190,323,23,120,463,111,126,61,1726,294,0,0,20231
337,2019,4,Georgia,65-74 years,11308,10823,202,3205,435,164,208,913,225,249,86,2509,558,0,0,30885
338,2019,4,Georgia,75-84 years,13585,13099,228,3044,415,676,262,1136,277,274,127,3065,877,0,0,37065
339,2019,4,Georgia,85 years and over,14703,14212,172,1678,276,1296,277,832,217,253,266,4084,1219,0,0,39485
340,2019,4,Illinois,0-4 years,377,327,0,0,0,0,0,0,0,0,33,0,0,0,0,737
341,2019,4,Illinois,15-24 years,387,93,0,20,0,0,0,0,0,0,0,15,0,0,0,515
342,2019,4,Illinois,25-34 years,731,234,0,50,0,0,0,0,0,0,0,50,0,0,0,1065
343,2019,4,Illinois,35-44 years,1084,606,17,132,31,0,18,0,10,11,10,153,25,0,0,2097
344,2019,4,Illinois,45-54 years,2106,1675,34,444,84,0,31,48,28,33,19,441,67,0,0,5010
345,2019,4,Illinois,5-14 years,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,95
346,2019,4,Illinois,55-64 years,5237,4775,78,1544,235,13,106,316,74,89,46,1128,169,0,0,13810
347,2019,4,Illinois,65-74 years,7715,7403,138,2384,299,94,125,603,122,189,54,1679,329,0,0,21134
348,2019,4,Illinois,75-84 years,9828,9509,160,2275,298,456,184,757,196,224,88,2184,603,0,0,26762
349,2019,4,Illinois,85 years and over,12837,12416,186,1468,230,1068,302,616,182,279,170,3757,965,0,0,34476
350,2019,4,Texas,0-4 years,314,268,0,0,0,0,0,0,0,0,33,0,0,0,0,615
351,2019,4,Texas,15-24 years,380,99,0,15,0,0,0,0,0,0,0,13,0,0,0,507
352,2019,4,Texas,25-34 years,666,242,0,48,15,0,0,0,0,0,0,47,0,0,0,1018
353,2019,4,Texas,35-44 years,937,592,0,120,28,0,0,11,0,13,15,149,29,0,0,1894
354,2019,4,Texas,45-54 years,1770,1435,37,391,106,0,23,21,14,37,17,353,66,0,0,4270
355,2019,4,Texas,5-14 years,87,34,0,0,0,0,0,0,0,0,0,0,0,0,0,121
356,2019,4,Texas,55-64 years,4027,3678,72,1101,196,21,49,203,52,63,30,958,156,0,0,10606
357,2019,4,Texas,65-74 years,5786,5530,88,1600,260,84,86,459,122,135,29,1359,281,0,0,15819
358,2019,4,Texas,75-84 years,6765,6544,110,1439,229,439,108,579,129,147,31,1691,379,0,0,18590
359,2019,4,Texas,85 years and over,7180,6986,89,761,137,813,146,442,94,157,43,2139,474,0,0,19461
360,2019,4,Kansas,0-4 years,85,71,0,0,0,0,0,0,0,0,0,0,0,0,0,156
361,2019,4,Kansas,15-24 years,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,120
362,2019,4,Kansas,25-34 years,192,63,0,10,0,0,0,0,0,0,0,17,0,0,0,282
363,2019,4,Kansas,35-44 years,292,174,0,46,0,0,0,0,0,0,0,45,0,0,0,557
364,2019,4,Kansas,45-54 years,563,439,0,121,15,0,0,17,0,0,0,135,0,0,0,1290
365,2019,4,Kansas,5-14 years,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,43
366,2019,4,Kansas,55-64 years,1440,1333,15,456,52,0,20,93,22,27,12,330,50,0,0,3850
367,2019,4,Kansas,65-74 years,2156,2087,31,636,82,22,35,199,53,48,14,512,85,0,0,5960
368,2019,4,Kansas,75-84 years,2778,2680,31,614,88,121,53,242,62,76,17,663,147,0,0,7572
369,2019,4,Kansas,85 years and over,3631,3522,35,388,78,307,103,171,70,83,59,1085,233,0,0,9765
370,2019,4,Colorado,0-4 years,99,85,0,0,0,0,0,0,0,0,0,0,0,0,0,184
371,2019,4,Colorado,15-24 years,103,22,0,0,0,0,0,0,0,0,0,0,0,0,0,125
372,2019,4,Colorado,25-34 years,200,70,0,16,0,0,0,0,0,0,0,0,0,0,0,286
373,2019,4,Colorado,35-44 years,251,129,0,27,0,0,0,0,0,0,0,29,0,0,0,436
374,2019,4,Colorado,45-54 years,430,325,0,94,20,0,0,0,0,0,0,53,11,0,0,933
375,2019,4,Colorado,5-14 years,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
376,2019,4,Colorado,55-64 years,862,756,0,231,25,0,15,53,0,15,0,158,20,0,0,2135
377,2019,4,Colorado,65-74 years,1343,1269,24,376,55,16,20,139,30,24,0,260,66,0,0,3622
378,2019,4,Colorado,75-84 years,1715,1632,20,361,46,105,28,172,38,28,0,369,112,0,0,4626
379,2019,4,Colorado,85 years and over,2377,2283,27,279,45,228,45,150,34,37,25,612,165,0,0,6307
380,2019,4,California,0-4 years,240,200,0,0,0,0,0,0,0,0,22,0,0,0,0,462
381,2019,4,California,15-24 years,298,78,0,15,0,0,0,0,0,0,0,0,0,0,0,391
382,2019,4,California,25-34 years,643,239,0,51,0,0,0,0,0,0,10,39,0,0,0,982
383,2019,4,California,35-44 years,915,531,0,141,36,0,0,0,0,0,14,95,26,0,0,1758
384,2019,4,California,45-54 years,1719,1344,0,432,83,0,35,28,10,14,14,293,69,0,0,4041
385,2019,4,California,5-14 years,63,39,0,0,0,0,0,0,0,0,0,0,0,0,0,102
386,2019,4,California,55-64 years,3888,3458,43,1135,225,23,65,132,50,57,22,791,148,0,0,10037
387,2019,4,California,65-74 years,5738,5456,34,1775,267,79,104,419,88,96,26,1287,291,0,0,15660
388,2019,4,California,75-84 years,7409,7156,48,1840,296,436,170,537,113,114,24,1726,495,0,0,20364
389,2019,4,California,85 years and over,9889,9674,52,1236,190,1190,287,600,109,132,48,2928,847,0,0,27182
390,2019,4,Massachusetts,0-4 years,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,101
391,2019,4,Massachusetts,15-24 years,82,15,0,0,0,0,0,0,0,0,0,0,0,0,0,97
392,2019,4,Massachusetts,25-34 years,164,55,0,11,0,0,0,0,0,0,0,0,0,0,0,230
393,2019,4,Massachusetts,35-44 years,236,135,0,33,12,0,0,0,0,0,0,16,0,0,0,432
394,2019,4,Massachusetts,45-54 years,464,346,0,104,14,0,0,0,0,0,0,63,17,0,0,1008
395,2019,4,Massachusetts,5-14 years,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
396,2019,4,Massachusetts,55-64 years,1198,1072,0,396,51,0,21,73,16,0,10,194,44,0,0,3075
397,2019,4,Massachusetts,65-74 years,1918,1831,19,585,79,33,32,161,34,20,16,368,75,0,0,5171
398,2019,4,Massachusetts,75-84 years,2288,2167,22,525,84,123,44,181,36,30,15,466,141,0,0,6122
399,2019,4,Massachusetts,85 years and over,3058,2930,22,362,53,358,70,142,44,17,43,836,222,0,0,8157
400,2019,5,Massachusetts,0-4 years,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,99
401,2019,5,Massachusetts,15-24 years,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,80
402,2019,5,Massachusetts,25-34 years,203,56,0,11,0,0,0,0,0,0,0,0,0,0,0,270
403,2019,5,Massachusetts,35-44 years,282,115,0,34,0,0,0,0,0,0,0,25,0,0,0,456
404,2019,5,Massachusetts,45-54 years,522,396,0,128,12,0,0,13,0,10,0,93,0,0,0,1174
405,2019,5,Massachusetts,5-14 years,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
406,2019,5,Massachusetts,55-64 years,1220,1058,18,383,45,0,14,54,13,10,11,208,32,0,0,3066
407,2019,5,Massachusetts,65-74 years,1881,1799,25,653,58,14,28,119,36,40,13,379,68,0,0,5113
408,2019,5,Massachusetts,75-84 years,2557,2468,46,656,69,91,37,191,59,50,24,527,105,0,0,6880
409,2019,5,Massachusetts,85 years and over,4055,3894,53,479,68,229,79,185,70,80,51,1069,230,0,0,10542
410,2019,5,NewYork,0-4 years,139,127,0,0,0,0,0,0,0,0,18,0,0,0,0,284
411,2019,5,NewYork,15-24 years,131,33,0,0,0,0,0,0,0,0,0,0,0,0,0,164
412,2019,5,NewYork,25-34 years,344,111,0,16,0,0,0,0,0,0,15,20,0,0,0,506
413,2019,5,NewYork,35-44 years,474,270,0,68,0,0,0,0,0,0,10,67,0,0,0,889
414,2019,5,NewYork,45-54 years,977,778,13,267,30,0,12,17,12,12,12,176,29,0,0,2335
415,2019,5,NewYork,5-14 years,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,62
416,2019,5,NewYork,55-64 years,2211,2005,24,709,92,0,36,90,38,27,33,460,71,0,0,5796
417,2019,5,NewYork,65-74 years,3343,3215,54,1140,130,27,63,169,63,69,36,793,106,0,0,9208
418,2019,5,NewYork,75-84 years,4479,4362,84,1093,127,125,112,280,100,103,42,1194,219,0,0,12320
419,2019,5,NewYork,85 years and over,6668,6516,91,826,124,303,186,303,149,126,97,2322,345,0,0,18056
420,2019,5,Washington,0-4 years,193,172,0,0,0,0,0,0,0,0,15,0,0,0,0,380
421,2019,5,Washington,15-24 years,237,46,0,0,0,0,0,0,0,0,0,13,0,0,0,296
422,2019,5,Washington,25-34 years,479,134,0,27,0,0,0,0,0,0,10,24,0,0,0,674
423,2019,5,Washington,35-44 years,716,332,0,90,15,0,0,0,0,0,0,82,11,0,0,1246
424,2019,5,Washington,45-54 years,1355,1001,23,294,47,0,0,34,17,18,12,234,54,0,0,3089
425,2019,5,Washington,5-14 years,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,71
426,2019,5,Washington,55-64 years,3101,2748,53,957,115,0,25,147,25,60,30,657,103,0,0,8021
427,2019,5,Washington,65-74 years,4666,4480,86,1447,184,41,45,346,79,103,55,988,204,0,0,12724
428,2019,5,Washington,75-84 years,5850,5667,95,1412,188,179,97,449,127,143,68,1380,324,0,0,15979
429,2019,5,Washington,85 years and over,7517,7296,111,877,141,451,160,324,116,163,105,2260,567,0,0,20088
430,2019,5,Georgia,0-4 years,479,398,0,0,0,0,0,0,0,0,49,10,0,0,0,936
431,2019,5,Georgia,15-24 years,659,129,0,21,0,0,0,0,0,0,0,22,0,0,0,831
432,2019,5,Georgia,25-34 years,1198,406,14,59,17,0,0,0,0,0,20,83,11,0,0,1808
433,2019,5,Georgia,35-44 years,1681,938,18,216,48,0,10,0,15,15,17,238,39,0,0,3235
434,2019,5,Georgia,45-54 years,3477,2749,55,742,135,0,40,94,33,61,33,709,126,0,0,8254
435,2019,5,Georgia,5-14 years,112,52,0,19,0,0,0,0,0,0,0,0,0,0,0,183
436,2019,5,Georgia,55-64 years,7768,7043,143,2303,298,18,83,451,98,120,83,1718,283,0,0,20409
437,2019,5,Georgia,65-74 years,11285,10777,203,3418,472,157,148,868,208,222,94,2458,521,0,0,30831
438,2019,5,Georgia,75-84 years,13534,13056,216,3082,406,702,225,1074,274,284,148,3187,819,0,0,37007
439,2019,5,Georgia,85 years and over,14753,14324,192,1741,253,1310,304,826,223,262,256,4129,1234,0,0,39807
440,2019,5,Illinois,0-4 years,386,329,0,0,0,0,0,0,0,0,38,0,0,0,0,753
441,2019,5,Illinois,15-24 years,429,87,0,19,0,0,0,0,0,0,0,14,0,0,0,549
442,2019,5,Illinois,25-34 years,837,262,0,48,11,0,0,0,0,0,0,54,0,0,0,1212
443,2019,5,Illinois,35-44 years,1130,602,0,132,25,0,15,10,0,11,11,155,21,0,0,2112
444,2019,5,Illinois,45-54 years,2218,1694,24,510,80,0,29,51,24,26,16,421,50,0,0,5143
445,2019,5,Illinois,5-14 years,64,38,0,10,0,0,0,0,0,0,0,0,0,0,0,112
446,2019,5,Illinois,55-64 years,5255,4752,63,1691,211,25,56,310,65,81,35,1138,155,0,0,13837
447,2019,5,Illinois,65-74 years,7776,7492,133,2469,354,94,86,616,129,142,47,1672,345,0,0,21355
448,2019,5,Illinois,75-84 years,9971,9656,154,2340,294,430,175,768,209,214,81,2376,554,0,0,27222
449,2019,5,Illinois,85 years and over,12994,12549,132,1506,244,1185,270,680,165,281,159,3870,965,0,0,35000
450,2019,5,Texas,0-4 years,375,310,0,0,0,0,0,0,0,0,49,0,0,0,0,734
451,2019,5,Texas,15-24 years,386,98,0,22,0,0,0,0,0,0,0,10,0,0,0,516
452,2019,5,Texas,25-34 years,671,256,0,51,20,0,0,0,0,0,0,57,0,0,0,1055
453,2019,5,Texas,35-44 years,1003,594,0,141,23,0,11,11,0,11,0,155,21,0,0,1970
454,2019,5,Texas,45-54 years,1861,1485,31,412,75,0,20,35,13,37,16,389,61,0,0,4435
455,2019,5,Texas,5-14 years,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,99
456,2019,5,Texas,55-64 years,4134,3750,68,1178,166,0,44,198,47,64,23,960,175,0,0,10807
457,2019,5,Texas,65-74 years,5797,5561,100,1684,273,99,70,429,116,125,31,1337,277,0,0,15899
458,2019,5,Texas,75-84 years,6613,6397,100,1492,215,372,106,567,127,165,34,1541,366,0,0,18095
459,2019,5,Texas,85 years and over,7049,6841,91,790,151,797,143,372,101,143,42,2058,475,0,0,19053
460,2019,5,Kansas,0-4 years,126,107,0,0,0,0,0,0,0,0,0,0,0,0,0,233
461,2019,5,Kansas,15-24 years,134,21,0,0,0,0,0,0,0,0,0,0,0,0,0,155
462,2019,5,Kansas,25-34 years,211,72,0,12,0,0,0,0,0,0,0,12,0,0,0,307
463,2019,5,Kansas,35-44 years,273,164,0,36,10,0,0,0,0,0,0,37,0,0,0,520
464,2019,5,Kansas,45-54 years,595,480,0,137,19,0,0,18,0,0,0,122,23,0,0,1394
465,2019,5,Kansas,5-14 years,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,40
466,2019,5,Kansas,55-64 years,1517,1378,31,464,49,0,21,91,22,27,12,345,45,0,0,4002
467,2019,5,Kansas,65-74 years,2207,2104,28,665,84,18,34,200,41,57,18,502,109,0,0,6067
468,2019,5,Kansas,75-84 years,2792,2680,50,645,68,110,29,226,64,57,17,685,152,0,0,7575
469,2019,5,Kansas,85 years and over,3600,3486,40,422,68,312,86,165,57,95,72,1043,206,0,0,9652
470,2019,5,Colorado,0-4 years,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,156
471,2019,5,Colorado,15-24 years,119,22,0,0,0,0,0,0,0,0,0,0,0,0,0,141
472,2019,5,Colorado,25-34 years,193,71,0,10,0,0,0,0,0,0,0,0,0,0,0,274
473,2019,5,Colorado,35-44 years,263,148,0,34,0,0,0,0,0,0,0,24,0,0,0,469
474,2019,5,Colorado,45-54 years,404,296,0,81,15,0,0,0,0,0,0,68,10,0,0,874
475,2019,5,Colorado,5-14 years,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
476,2019,5,Colorado,55-64 years,908,805,0,271,33,0,0,54,0,0,0,182,20,0,0,2273
477,2019,5,Colorado,65-74 years,1455,1369,12,451,65,18,18,115,24,22,0,282,66,0,0,3897
478,2019,5,Colorado,75-84 years,1892,1803,28,443,52,109,20,147,47,41,13,377,106,0,0,5078
479,2019,5,Colorado,85 years and over,2385,2290,24,298,32,210,53,123,47,35,23,639,161,0,0,6320
480,2019,5,California,0-4 years,269,237,0,0,0,0,0,0,0,0,22,0,0,0,0,528
481,2019,5,California,15-24 years,364,75,0,16,0,0,0,0,0,0,0,0,0,0,0,455
482,2019,5,California,25-34 years,677,250,0,47,10,0,0,0,0,0,13,36,15,0,0,1048
483,2019,5,California,35-44 years,889,513,0,140,22,0,0,0,0,10,0,89,22,0,0,1685
484,2019,5,California,45-54 years,1688,1326,0,397,79,0,20,21,0,19,11,314,63,0,0,3938
485,2019,5,California,5-14 years,64,43,0,12,0,0,0,0,0,0,0,0,0,0,0,119
486,2019,5,California,55-64 years,3990,3551,37,1216,201,18,59,154,38,43,27,844,165,0,0,10343
487,2019,5,California,65-74 years,5809,5542,39,1841,294,105,97,340,86,111,23,1253,280,0,0,15820
488,2019,5,California,75-84 years,7245,7014,52,1825,311,427,127,542,108,121,31,1680,468,0,0,19951
489,2019,5,California,85 years and over,9738,9508,57,1308,229,1171,219,513,113,150,76,2824,818,0,0,26724
490,2019,5,Massachusetts,0-4 years,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,120
491,2019,5,Massachusetts,15-24 years,92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,107
492,2019,5,Massachusetts,25-34 years,186,71,0,16,0,0,0,0,0,0,0,11,0,0,0,284
493,2019,5,Massachusetts,35-44 years,252,145,0,28,0,0,0,0,0,0,0,31,0,0,0,456
494,2019,5,Massachusetts,45-54 years,493,371,0,114,14,0,0,12,0,0,0,64,12,0,0,1080
495,2019,5,Massachusetts,5-14 years,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
496,2019,5,Massachusetts,55-64 years,1199,1083,13,387,44,0,0,65,16,15,0,212,34,0,0,3068
497,2019,5,Massachusetts,65-74 years,2029,1915,14,668,89,37,27,140,35,30,10,358,87,0,0,5439
498,2019,5,Massachusetts,75-84 years,2411,2310,21,584,87,163,23,188,47,27,22,508,132,0,0,6523
499,2019,5,Massachusetts,85 years and over,2971,2827,17,369,64,339,57,145,36,36,45,789,220,0,0,7915
500,2019,6,Massachusetts,0-4 years,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,101
501,2019,6,Massachusetts,15-24 years,86,16,0,0,0,0,0,0,0,0,0,0,0,0,0,102
502,2019,6,Massachusetts,25-34 years,213,52,0,11,0,0,0,0,0,0,0,0,0,0,0,276
503,2019,6,Massachusetts,35-44 years,246,124,0,38,0,0,0,0,0,0,0,26,0,0,0,434
504,2019,6,Massachusetts,45-54 years,535,386,0,136,30,0,0,10,0,0,0,70,0,0,0,1167
505,2019,6,Massachusetts,5-14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2019,6,Massachusetts,55-64 years,1229,1058,16,399,39,0,13,57,22,15,0,209,28,0,0,3085
507,2019,6,Massachusetts,65-74 years,1792,1699,28,624,65,28,23,133,35,30,14,320,54,0,0,4845
508,2019,6,Massachusetts,75-84 years,2394,2312,30,645,66,66,35,187,44,55,19,488,108,0,0,6449
509,2019,6,Massachusetts,85 years and over,3891,3763,46,503,77,218,101,201,69,96,47,1031,230,0,0,10273
510,2019,6,NewYork,0-4 years,117,104,0,0,0,0,0,0,0,0,14,0,0,0,0,235
511,2019,6,NewYork,15-24 years,147,46,0,14,0,0,0,0,0,0,0,0,0,0,0,207
512,2019,6,NewYork,25-34 years,352,117,0,23,0,0,0,0,0,0,19,12,0,0,0,523
513,2019,6,NewYork,35-44 years,481,266,0,84,11,0,0,0,0,0,12,46,0,0,0,900
514,2019,6,NewYork,45-54 years,931,725,0,246,32,0,0,16,0,0,21,169,23,0,0,2163
515,2019,6,NewYork,5-14 years,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45
516,2019,6,NewYork,55-64 years,2173,1988,31,720,86,0,36,75,35,26,21,480,72,0,0,5743
517,2019,6,NewYork,65-74 years,3312,3194,62,1063,120,26,49,193,64,53,29,843,127,0,0,9135
518,2019,6,NewYork,75-84 years,4098,4012,73,1038,139,103,107,244,86,103,48,1107,186,0,0,11344
519,2019,6,NewYork,85 years and over,6276,6147,83,798,117,343,164,272,136,128,86,2251,309,0,0,17110
520,2019,6,Washington,0-4 years,205,190,0,0,0,0,0,0,0,0,21,0,0,0,0,416
521,2019,6,Washington,15-24 years,241,59,0,11,0,0,0,0,0,0,0,0,0,0,0,311
522,2019,6,Washington,25-34 years,509,138,0,29,0,0,0,0,0,0,0,27,0,0,0,703
523,2019,6,Washington,35-44 years,698,367,10,76,24,0,0,0,0,0,12,88,15,0,0,1290
524,2019,6,Washington,45-54 years,1282,969,21,298,38,0,0,20,16,21,13,258,39,0,0,2975
525,2019,6,Washington,5-14 years,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,53
526,2019,6,Washington,55-64 years,2978,2655,48,957,118,0,26,140,30,50,24,596,94,0,0,7716
527,2019,6,Washington,65-74 years,4360,4149,91,1373,188,35,48,259,86,101,37,973,184,0,0,11884
528,2019,6,Washington,75-84 years,5578,5371,97,1341,201,184,103,389,102,130,48,1280,312,0,0,15136
529,2019,6,Washington,85 years and over,7259,7021,89,854,143,454,140,324,92,164,111,2041,550,0,0,19242
530,2019,6,Georgia,0-4 years,524,442,0,0,0,0,0,0,0,0,65,0,0,0,0,1031
531,2019,6,Georgia,15-24 years,581,118,0,18,0,0,0,0,0,0,0,13,0,0,0,730
532,2019,6,Georgia,25-34 years,1160,367,0,55,22,0,0,0,10,0,18,72,14,0,0,1718
